,Reported_Date,Zip Code,DVFlag,Latitude,Longitude
13026,2/15/2020,64114,Y,38.966056,-94.59641
13041,2/5/2020,64114,Y,38.966056,-94.59641
13313,2/10/2020,64114,Y,38.966056,-94.59641
13396,2/6/2020,64114,Y,38.966056,-94.59641
14128,1/17/2020,64114,Y,38.966056,-94.59641
14459,1/12/2020,64114,Y,38.966056,-94.59641
14462,1/25/2020,64114,Y,38.966056,-94.59641
14904,2/13/2020,64114,Y,38.966056,-94.59641
15488,2/9/2020,64114,Y,38.966056,-94.59641
15654,1/12/2020,64114,Y,38.966056,-94.59641
15843,1/10/2020,64114,Y,38.966056,-94.59641
15884,1/18/2020,64114,Y,38.966056,-94.59641
16096,3/3/2020,64114,Y,38.966056,-94.59641
16110,2/7/2020,64114,Y,38.966056,-94.59641
16708,1/21/2020,64114,Y,38.966056,-94.59641
16803,1/11/2020,64114,Y,38.966056,-94.59641
17303,1/28/2020,64114,Y,38.966056,-94.59641
17555,2/18/2020,64114,Y,38.966056,-94.59641
17787,1/3/2020,64114,Y,38.966056,-94.59641
17863,2/9/2020,64114,Y,38.966056,-94.59641
17917,2/3/2020,64114,Y,38.966056,-94.59641
18143,1/6/2020,64114,Y,38.966056,-94.59641
18444,1/18/2020,64114,Y,38.966056,-94.59641
19064,3/11/2020,64114,Y,38.966056,-94.59641
19090,4/11/2020,64114,Y,38.966056,-94.59641
19139,5/12/2020,64114,Y,38.966056,-94.59641
19184,3/18/2020,64114,Y,38.966056,-94.59641
19492,5/18/2020,64114,Y,38.966056,-94.59641
20108,4/29/2020,64114,Y,38.966056,-94.59641
20131,4/23/2020,64114,Y,38.966056,-94.59641
20496,4/23/2020,64114,Y,38.966056,-94.59641
20788,4/2/2020,64114,Y,38.966056,-94.59641
20820,5/8/2020,64114,Y,38.966056,-94.59641
21743,4/2/2020,64114,Y,38.966056,-94.59641
21807,3/13/2020,64114,Y,38.966056,-94.59641
21845,4/29/2020,64114,Y,38.966056,-94.59641
21863,5/10/2020,64114,Y,38.966056,-94.59641
22110,5/16/2020,64114,Y,38.966056,-94.59641
22868,4/9/2020,64114,Y,38.966056,-94.59641
23496,4/13/2020,64114,Y,38.966056,-94.59641
23665,4/2/2020,64114,Y,38.966056,-94.59641
24226,4/29/2020,64114,Y,38.966056,-94.59641
24266,5/19/2020,64114,Y,38.966056,-94.59641
24292,5/8/2020,64114,Y,38.966056,-94.59641
24645,4/23/2020,64114,Y,38.966056,-94.59641
24922,4/23/2020,64114,Y,38.966056,-94.59641
25167,3/27/2020,64114,Y,38.966056,-94.59641
25420,5/6/2020,64114,Y,38.966056,-94.59641
26029,3/16/2020,64114,Y,38.966056,-94.59641
26285,4/30/2020,64114,Y,38.966056,-94.59641
26354,4/17/2020,64114,Y,38.966056,-94.59641
26437,3/30/2020,64114,Y,38.966056,-94.59641
26620,3/31/2020,64114,Y,38.966056,-94.59641
26710,4/8/2020,64114,Y,38.966056,-94.59641
26902,5/18/2020,64114,Y,38.966056,-94.59641
27144,4/27/2020,64114,Y,38.966056,-94.59641
27234,4/2/2020,64114,Y,38.966056,-94.59641
27421,4/11/2020,64114,Y,38.966056,-94.59641
27878,5/19/2020,64114,Y,38.966056,-94.59641
27943,5/8/2020,64114,Y,38.966056,-94.59641
28221,5/10/2020,64114,Y,38.966056,-94.59641
28638,4/27/2020,64114,Y,38.966056,-94.59641
29213,4/19/2020,64114,Y,38.966056,-94.59641
29723,4/14/2020,64114,Y,38.966056,-94.59641
29939,4/22/2020,64114,Y,38.966056,-94.59641
30079,3/30/2020,64114,Y,38.966056,-94.59641
30161,4/14/2020,64114,Y,38.966056,-94.59641
30185,4/30/2020,64114,Y,38.966056,-94.59641
30225,5/6/2020,64114,Y,38.966056,-94.59641
31169,3/27/2020,64114,Y,38.966056,-94.59641
31315,4/27/2020,64114,Y,38.966056,-94.59641
31322,4/2/2020,64114,Y,38.966056,-94.59641
31410,3/31/2020,64114,Y,38.966056,-94.59641
31651,4/17/2020,64114,Y,38.966056,-94.59641
32320,5/12/2020,64114,Y,38.966056,-94.59641
32348,4/19/2020,64114,Y,38.966056,-94.59641
32827,4/8/2020,64114,Y,38.966056,-94.59641
32963,3/18/2020,64114,Y,38.966056,-94.59641
33872,3/11/2020,64114,Y,38.966056,-94.59641
33912,4/11/2020,64114,Y,38.966056,-94.59641
33942,5/8/2020,64114,Y,38.966056,-94.59641
34201,5/16/2020,64114,Y,38.966056,-94.59641
34482,3/13/2020,64114,Y,38.966056,-94.59641
34616,4/22/2020,64114,Y,38.966056,-94.59641
35048,4/29/2020,64114,Y,38.966056,-94.59641
35077,4/27/2020,64114,Y,38.966056,-94.59641
36014,4/9/2020,64114,Y,38.966056,-94.59641
36122,4/13/2020,64114,Y,38.966056,-94.59641
36412,5/30/2020,64114,Y,38.966056,-94.59641
37190,6/25/2020,64114,Y,38.966056,-94.59641
37997,7/10/2020,64114,Y,38.966056,-94.59641
38112,7/9/2020,64114,Y,38.966056,-94.59641
39108,6/28/2020,64114,Y,38.966056,-94.59641
39261,5/29/2020,64114,Y,38.966056,-94.59641
39852,5/28/2020,64114,Y,38.966056,-94.59641
39876,7/1/2020,64114,Y,38.966056,-94.59641
40291,6/19/2020,64114,Y,38.966056,-94.59641
40675,7/1/2020,64114,Y,38.966056,-94.59641
40714,6/25/2020,64114,Y,38.966056,-94.59641
41312,7/4/2020,64114,Y,38.966056,-94.59641
41637,7/9/2020,64114,Y,38.966056,-94.59641
42106,7/10/2020,64114,Y,38.966056,-94.59641
42241,5/29/2020,64114,Y,38.966056,-94.59641
42675,6/17/2020,64114,Y,38.966056,-94.59641
42919,5/28/2020,64114,Y,38.966056,-94.59641
43945,6/19/2020,64114,Y,38.966056,-94.59641
43968,5/30/2020,64114,Y,38.966056,-94.59641
44586,7/17/2020,64114,Y,38.966056,-94.59641
45133,6/17/2020,64114,Y,38.966056,-94.59641
45151,7/10/2020,64114,Y,38.966056,-94.59641
45268,7/10/2020,64114,Y,38.966056,-94.59641
45499,7/4/2020,64114,Y,38.966056,-94.59641
46230,5/31/2020,64114,Y,38.966056,-94.59641
46715,6/6/2020,64114,Y,38.966056,-94.59641
47147,6/22/2020,64114,Y,38.966056,-94.59641
47594,6/6/2020,64114,Y,38.966056,-94.59641
47715,6/25/2020,64114,Y,38.966056,-94.59641
49167,6/22/2020,64114,Y,38.966056,-94.59641
49381,5/30/2020,64114,Y,38.966056,-94.59641
49741,5/30/2020,64114,Y,38.966056,-94.59641
50284,6/22/2020,64114,Y,38.966056,-94.59641
50360,7/17/2020,64114,Y,38.966056,-94.59641
50546,7/10/2020,64114,Y,38.966056,-94.59641
50555,5/31/2020,64114,Y,38.966056,-94.59641
50681,5/23/2020,64114,Y,38.966056,-94.59641
51602,6/25/2020,64114,Y,38.966056,-94.59641
51649,5/30/2020,64114,Y,38.966056,-94.59641
52889,7/10/2020,64114,Y,38.966056,-94.59641
53441,5/23/2020,64114,Y,38.966056,-94.59641
53530,6/25/2020,64114,Y,38.966056,-94.59641
53677,5/28/2020,64114,Y,38.966056,-94.59641
53849,6/28/2020,64114,Y,38.966056,-94.59641
54392,7/27/2020,64114,Y,38.966056,-94.59641
55147,8/21/2020,64114,Y,38.966056,-94.59641
55902,8/22/2020,64114,Y,38.966056,-94.59641
56195,8/30/2020,64114,Y,38.966056,-94.59641
56264,9/11/2020,64114,Y,38.966056,-94.59641
56647,8/22/2020,64114,Y,38.966056,-94.59641
57159,9/2/2020,64114,Y,38.966056,-94.59641
58345,9/13/2020,64114,Y,38.966056,-94.59641
58890,8/31/2020,64114,Y,38.966056,-94.59641
59623,9/2/2020,64114,Y,38.966056,-94.59641
59767,9/16/2020,64114,Y,38.966056,-94.59641
59823,7/31/2020,64114,Y,38.966056,-94.59641
59979,8/13/2020,64114,Y,38.966056,-94.59641
60526,9/2/2020,64114,Y,38.966056,-94.59641
60963,8/13/2020,64114,Y,38.966056,-94.59641
61417,8/30/2020,64114,Y,38.966056,-94.59641
61515,9/11/2020,64114,Y,38.966056,-94.59641
61808,7/31/2020,64114,Y,38.966056,-94.59641
62511,8/31/2020,64114,Y,38.966056,-94.59641
63331,8/10/2020,64114,Y,38.966056,-94.59641
63538,9/14/2020,64114,Y,38.966056,-94.59641
63544,9/13/2020,64114,Y,38.966056,-94.59641
64273,9/2/2020,64114,Y,38.966056,-94.59641
64478,9/16/2020,64114,Y,38.966056,-94.59641
64538,7/31/2020,64114,Y,38.966056,-94.59641
65367,7/31/2020,64114,Y,38.966056,-94.59641
65421,9/2/2020,64114,Y,38.966056,-94.59641
65732,8/21/2020,64114,Y,38.966056,-94.59641
66579,8/31/2020,64114,Y,38.966056,-94.59641
67537,8/25/2020,64114,Y,38.966056,-94.59641
68176,9/14/2020,64114,Y,38.966056,-94.59641
68299,7/27/2020,64114,Y,38.966056,-94.59641
68615,8/10/2020,64114,Y,38.966056,-94.59641
71150,9/2/2020,64114,Y,38.966056,-94.59641
71194,8/31/2020,64114,Y,38.966056,-94.59641
71768,9/27/2020,64114,Y,38.966056,-94.59641
72055,11/9/2020,64114,Y,38.966056,-94.59641
72702,10/30/2020,64114,Y,38.966056,-94.59641
73499,9/28/2020,64114,Y,38.966056,-94.59641
74323,10/15/2020,64114,Y,38.966056,-94.59641
74865,10/22/2020,64114,Y,38.966056,-94.59641
74952,9/27/2020,64114,Y,38.966056,-94.59641
75247,11/9/2020,64114,Y,38.966056,-94.59641
76379,10/30/2020,64114,Y,38.966056,-94.59641
78086,10/15/2020,64114,Y,38.966056,-94.59641
78961,9/28/2020,64114,Y,38.966056,-94.59641
79985,10/22/2020,64114,Y,38.966056,-94.59641
81492,10/1/2020,64114,Y,38.966056,-94.59641
83858,10/1/2020,64114,Y,38.966056,-94.59641
1855,2/29/2020,64112,Y,39.037605,-94.59537
7149,2/29/2020,64112,Y,39.037605,-94.59537
7274,3/6/2020,64112,Y,39.037605,-94.59537
12676,3/6/2020,64112,Y,39.037605,-94.59537
13673,2/29/2020,64112,Y,39.037605,-94.59537
17835,2/29/2020,64112,Y,39.037605,-94.59537
19198,5/20/2020,64112,Y,39.037605,-94.59537
20753,4/3/2020,64112,Y,39.037605,-94.59537
21355,4/25/2020,64112,Y,39.037605,-94.59537
25822,4/3/2020,64112,Y,39.037605,-94.59537
30469,5/17/2020,64112,Y,39.037605,-94.59537
30719,3/28/2020,64112,Y,39.037605,-94.59537
32317,5/20/2020,64112,Y,39.037605,-94.59537
34330,3/28/2020,64112,Y,39.037605,-94.59537
34549,4/25/2020,64112,Y,39.037605,-94.59537
37946,6/28/2020,64112,Y,39.037605,-94.59537
40294,7/11/2020,64112,Y,39.037605,-94.59537
44873,6/17/2020,64112,Y,39.037605,-94.59537
48631,6/17/2020,64112,Y,39.037605,-94.59537
49892,6/28/2020,64112,Y,39.037605,-94.59537
52218,7/11/2020,64112,Y,39.037605,-94.59537
54887,8/16/2020,64112,Y,39.037605,-94.59537
56025,9/5/2020,64112,Y,39.037605,-94.59537
58779,8/16/2020,64112,Y,39.037605,-94.59537
68918,9/5/2020,64112,Y,39.037605,-94.59537
71623,10/8/2020,64112,Y,39.037605,-94.59537
72092,11/1/2020,64112,Y,39.037605,-94.59537
77972,10/8/2020,64112,Y,39.037605,-94.59537
78280,10/8/2020,64112,Y,39.037605,-94.59537
80313,10/8/2020,64112,Y,39.037605,-94.59537
82306,11/1/2020,64112,Y,39.037605,-94.59537
963,2/7/2020,64113,Y,39.013638,-94.59471
2354,2/3/2020,64113,Y,39.013638,-94.59471
6129,2/3/2020,64113,Y,39.013638,-94.59471
10889,2/17/2020,64113,Y,39.013638,-94.59471
12051,2/3/2020,64113,Y,39.013638,-94.59471
15848,2/7/2020,64113,Y,39.013638,-94.59471
17339,2/17/2020,64113,Y,39.013638,-94.59471
31043,5/9/2020,64113,Y,39.013638,-94.59471
35487,5/9/2020,64113,Y,39.013638,-94.59471
49331,6/15/2020,64113,Y,39.013638,-94.59471
50235,6/15/2020,64113,Y,39.013638,-94.59471
345,7/31/2020,64111,Y,39.056505,-94.59439
744,1/21/2020,64111,Y,39.056505,-94.59439
1033,2/18/2020,64111,Y,39.056505,-94.59439
1166,1/12/2020,64111,Y,39.056505,-94.59439
1555,1/20/2020,64111,Y,39.056505,-94.59439
1764,2/17/2020,64111,Y,39.056505,-94.59439
1929,1/29/2020,64111,Y,39.056505,-94.59439
2378,2/29/2020,64111,Y,39.056505,-94.59439
2542,1/19/2020,64111,Y,39.056505,-94.59439
2618,1/19/2020,64111,Y,39.056505,-94.59439
2684,2/4/2020,64111,Y,39.056505,-94.59439
2810,1/20/2020,64111,Y,39.056505,-94.59439
2950,1/7/2020,64111,Y,39.056505,-94.59439
2981,2/29/2020,64111,Y,39.056505,-94.59439
3121,2/7/2020,64111,Y,39.056505,-94.59439
3215,1/23/2020,64111,Y,39.056505,-94.59439
3744,1/27/2020,64111,Y,39.056505,-94.59439
3888,2/9/2020,64111,Y,39.056505,-94.59439
3932,2/5/2020,64111,Y,39.056505,-94.59439
3942,2/7/2020,64111,Y,39.056505,-94.59439
4034,1/27/2020,64111,Y,39.056505,-94.59439
4306,1/19/2020,64111,Y,39.056505,-94.59439
4848,1/21/2020,64111,Y,39.056505,-94.59439
4996,1/24/2020,64111,Y,39.056505,-94.59439
5258,1/31/2020,64111,Y,39.056505,-94.59439
5542,3/1/2020,64111,Y,39.056505,-94.59439
5827,3/2/2020,64111,Y,39.056505,-94.59439
5918,1/26/2020,64111,Y,39.056505,-94.59439
6762,2/17/2020,64111,Y,39.056505,-94.59439
6786,1/19/2020,64111,Y,39.056505,-94.59439
6957,1/31/2020,64111,Y,39.056505,-94.59439
7199,1/13/2020,64111,Y,39.056505,-94.59439
7250,2/4/2020,64111,Y,39.056505,-94.59439
7688,1/20/2020,64111,Y,39.056505,-94.59439
8540,2/4/2020,64111,Y,39.056505,-94.59439
8562,1/19/2020,64111,Y,39.056505,-94.59439
8911,1/26/2020,64111,Y,39.056505,-94.59439
9221,1/12/2020,64111,Y,39.056505,-94.59439
9470,1/31/2020,64111,Y,39.056505,-94.59439
9553,2/18/2020,64111,Y,39.056505,-94.59439
9690,3/8/2020,64111,Y,39.056505,-94.59439
9698,1/13/2020,64111,Y,39.056505,-94.59439
9747,2/3/2020,64111,Y,39.056505,-94.59439
9764,1/24/2020,64111,Y,39.056505,-94.59439
10144,2/29/2020,64111,Y,39.056505,-94.59439
10313,2/29/2020,64111,Y,39.056505,-94.59439
10320,3/1/2020,64111,Y,39.056505,-94.59439
10374,2/2/2020,64111,Y,39.056505,-94.59439
10798,1/31/2020,64111,Y,39.056505,-94.59439
10920,2/4/2020,64111,Y,39.056505,-94.59439
10976,1/12/2020,64111,Y,39.056505,-94.59439
10997,1/12/2020,64111,Y,39.056505,-94.59439
11354,3/2/2020,64111,Y,39.056505,-94.59439
11575,1/24/2020,64111,Y,39.056505,-94.59439
11900,1/28/2020,64111,Y,39.056505,-94.59439
12338,3/2/2020,64111,Y,39.056505,-94.59439
12897,1/12/2020,64111,Y,39.056505,-94.59439
12947,1/1/2020,64111,Y,39.056505,-94.59439
13101,2/21/2020,64111,Y,39.056505,-94.59439
13248,2/16/2020,64111,Y,39.056505,-94.59439
13669,2/2/2020,64111,Y,39.056505,-94.59439
13678,2/3/2020,64111,Y,39.056505,-94.59439
13863,2/4/2020,64111,Y,39.056505,-94.59439
14580,3/8/2020,64111,Y,39.056505,-94.59439
15341,1/29/2020,64111,Y,39.056505,-94.59439
15689,1/12/2020,64111,Y,39.056505,-94.59439
15826,2/29/2020,64111,Y,39.056505,-94.59439
15862,2/7/2020,64111,Y,39.056505,-94.59439
16169,2/29/2020,64111,Y,39.056505,-94.59439
16627,1/24/2020,64111,Y,39.056505,-94.59439
17002,1/23/2020,64111,Y,39.056505,-94.59439
17133,3/2/2020,64111,Y,39.056505,-94.59439
17190,2/7/2020,64111,Y,39.056505,-94.59439
17209,1/28/2020,64111,Y,39.056505,-94.59439
17490,1/20/2020,64111,Y,39.056505,-94.59439
17650,1/1/2020,64111,Y,39.056505,-94.59439
17661,1/27/2020,64111,Y,39.056505,-94.59439
17709,2/9/2020,64111,Y,39.056505,-94.59439
17759,2/5/2020,64111,Y,39.056505,-94.59439
18217,2/5/2020,64111,Y,39.056505,-94.59439
18382,2/21/2020,64111,Y,39.056505,-94.59439
18456,1/7/2020,64111,Y,39.056505,-94.59439
18872,4/20/2020,64111,Y,39.056505,-94.59439
18914,5/18/2020,64111,Y,39.056505,-94.59439
18968,4/10/2020,64111,Y,39.056505,-94.59439
19178,5/12/2020,64111,Y,39.056505,-94.59439
19255,4/27/2020,64111,Y,39.056505,-94.59439
19274,5/18/2020,64111,Y,39.056505,-94.59439
19310,4/6/2020,64111,Y,39.056505,-94.59439
19322,4/6/2020,64111,Y,39.056505,-94.59439
19888,5/12/2020,64111,Y,39.056505,-94.59439
20089,4/20/2020,64111,Y,39.056505,-94.59439
20250,4/27/2020,64111,Y,39.056505,-94.59439
20951,4/15/2020,64111,Y,39.056505,-94.59439
21088,4/1/2020,64111,Y,39.056505,-94.59439
21103,4/28/2020,64111,Y,39.056505,-94.59439
21115,5/13/2020,64111,Y,39.056505,-94.59439
21310,5/9/2020,64111,Y,39.056505,-94.59439
21455,3/28/2020,64111,Y,39.056505,-94.59439
21672,4/10/2020,64111,Y,39.056505,-94.59439
21932,4/23/2020,64111,Y,39.056505,-94.59439
22212,4/20/2020,64111,Y,39.056505,-94.59439
22313,4/24/2020,64111,Y,39.056505,-94.59439
22376,4/14/2020,64111,Y,39.056505,-94.59439
22397,5/2/2020,64111,Y,39.056505,-94.59439
22511,3/11/2020,64111,Y,39.056505,-94.59439
22992,5/18/2020,64111,Y,39.056505,-94.59439
23373,4/27/2020,64111,Y,39.056505,-94.59439
23491,5/1/2020,64111,Y,39.056505,-94.59439
23745,4/14/2020,64111,Y,39.056505,-94.59439
23942,3/21/2020,64111,Y,39.056505,-94.59439
23985,5/12/2020,64111,Y,39.056505,-94.59439
24004,3/21/2020,64111,Y,39.056505,-94.59439
24108,4/20/2020,64111,Y,39.056505,-94.59439
24208,4/28/2020,64111,Y,39.056505,-94.59439
24527,4/6/2020,64111,Y,39.056505,-94.59439
24822,3/27/2020,64111,Y,39.056505,-94.59439
25108,3/28/2020,64111,Y,39.056505,-94.59439
25177,4/15/2020,64111,Y,39.056505,-94.59439
25218,5/9/2020,64111,Y,39.056505,-94.59439
25302,5/13/2020,64111,Y,39.056505,-94.59439
25423,3/27/2020,64111,Y,39.056505,-94.59439
25445,4/24/2020,64111,Y,39.056505,-94.59439
25518,3/22/2020,64111,Y,39.056505,-94.59439
25655,5/15/2020,64111,Y,39.056505,-94.59439
25923,4/10/2020,64111,Y,39.056505,-94.59439
26084,4/14/2020,64111,Y,39.056505,-94.59439
26443,3/27/2020,64111,Y,39.056505,-94.59439
26750,3/11/2020,64111,Y,39.056505,-94.59439
26795,5/12/2020,64111,Y,39.056505,-94.59439
26986,4/20/2020,64111,Y,39.056505,-94.59439
27194,5/2/2020,64111,Y,39.056505,-94.59439
27321,3/29/2020,64111,Y,39.056505,-94.59439
27496,3/14/2020,64111,Y,39.056505,-94.59439
27630,3/21/2020,64111,Y,39.056505,-94.59439
27632,3/28/2020,64111,Y,39.056505,-94.59439
27647,3/21/2020,64111,Y,39.056505,-94.59439
27707,5/1/2020,64111,Y,39.056505,-94.59439
27968,3/17/2020,64111,Y,39.056505,-94.59439
27992,4/14/2020,64111,Y,39.056505,-94.59439
28164,4/19/2020,64111,Y,39.056505,-94.59439
28261,3/18/2020,64111,Y,39.056505,-94.59439
28353,3/15/2020,64111,Y,39.056505,-94.59439
28429,4/20/2020,64111,Y,39.056505,-94.59439
28757,3/21/2020,64111,Y,39.056505,-94.59439
29128,5/13/2020,64111,Y,39.056505,-94.59439
29283,4/6/2020,64111,Y,39.056505,-94.59439
29437,5/1/2020,64111,Y,39.056505,-94.59439
29486,4/29/2020,64111,Y,39.056505,-94.59439
29510,4/20/2020,64111,Y,39.056505,-94.59439
29647,3/28/2020,64111,Y,39.056505,-94.59439
29688,5/2/2020,64111,Y,39.056505,-94.59439
29737,4/14/2020,64111,Y,39.056505,-94.59439
29834,5/13/2020,64111,Y,39.056505,-94.59439
29910,3/29/2020,64111,Y,39.056505,-94.59439
30324,3/22/2020,64111,Y,39.056505,-94.59439
30358,4/20/2020,64111,Y,39.056505,-94.59439
30579,3/27/2020,64111,Y,39.056505,-94.59439
30772,5/18/2020,64111,Y,39.056505,-94.59439
31029,5/12/2020,64111,Y,39.056505,-94.59439
31126,4/19/2020,64111,Y,39.056505,-94.59439
31311,4/27/2020,64111,Y,39.056505,-94.59439
31368,4/1/2020,64111,Y,39.056505,-94.59439
31458,3/15/2020,64111,Y,39.056505,-94.59439
31598,4/7/2020,64111,Y,39.056505,-94.59439
31649,3/17/2020,64111,Y,39.056505,-94.59439
31981,3/18/2020,64111,Y,39.056505,-94.59439
32036,4/20/2020,64111,Y,39.056505,-94.59439
32204,3/26/2020,64111,Y,39.056505,-94.59439
32273,5/2/2020,64111,Y,39.056505,-94.59439
32488,3/21/2020,64111,Y,39.056505,-94.59439
32510,4/7/2020,64111,Y,39.056505,-94.59439
32733,4/20/2020,64111,Y,39.056505,-94.59439
32805,4/10/2020,64111,Y,39.056505,-94.59439
32929,3/14/2020,64111,Y,39.056505,-94.59439
33472,5/1/2020,64111,Y,39.056505,-94.59439
33508,4/23/2020,64111,Y,39.056505,-94.59439
33510,4/6/2020,64111,Y,39.056505,-94.59439
33712,4/29/2020,64111,Y,39.056505,-94.59439
33807,4/19/2020,64111,Y,39.056505,-94.59439
34006,5/12/2020,64111,Y,39.056505,-94.59439
34116,3/17/2020,64111,Y,39.056505,-94.59439
35494,3/28/2020,64111,Y,39.056505,-94.59439
35510,4/1/2020,64111,Y,39.056505,-94.59439
35710,4/6/2020,64111,Y,39.056505,-94.59439
35817,4/10/2020,64111,Y,39.056505,-94.59439
35939,4/1/2020,64111,Y,39.056505,-94.59439
35959,4/19/2020,64111,Y,39.056505,-94.59439
36619,5/26/2020,64111,Y,39.056505,-94.59439
36739,7/19/2020,64111,Y,39.056505,-94.59439
36807,5/29/2020,64111,Y,39.056505,-94.59439
37004,7/9/2020,64111,Y,39.056505,-94.59439
37105,6/27/2020,64111,Y,39.056505,-94.59439
37256,5/24/2020,64111,Y,39.056505,-94.59439
37837,7/3/2020,64111,Y,39.056505,-94.59439
38151,7/1/2020,64111,Y,39.056505,-94.59439
38329,6/20/2020,64111,Y,39.056505,-94.59439
38359,6/4/2020,64111,Y,39.056505,-94.59439
38986,7/10/2020,64111,Y,39.056505,-94.59439
39104,7/11/2020,64111,Y,39.056505,-94.59439
39385,5/24/2020,64111,Y,39.056505,-94.59439
39442,7/7/2020,64111,Y,39.056505,-94.59439
39445,6/28/2020,64111,Y,39.056505,-94.59439
39783,6/17/2020,64111,Y,39.056505,-94.59439
40174,7/9/2020,64111,Y,39.056505,-94.59439
40328,5/24/2020,64111,Y,39.056505,-94.59439
40623,7/10/2020,64111,Y,39.056505,-94.59439
40625,7/9/2020,64111,Y,39.056505,-94.59439
40713,7/12/2020,64111,Y,39.056505,-94.59439
40803,7/3/2020,64111,Y,39.056505,-94.59439
40943,7/9/2020,64111,Y,39.056505,-94.59439
41205,7/1/2020,64111,Y,39.056505,-94.59439
41239,5/31/2020,64111,Y,39.056505,-94.59439
41891,6/20/2020,64111,Y,39.056505,-94.59439
41915,5/24/2020,64111,Y,39.056505,-94.59439
42377,6/4/2020,64111,Y,39.056505,-94.59439
43009,6/28/2020,64111,Y,39.056505,-94.59439
43045,6/23/2020,64111,Y,39.056505,-94.59439
43349,6/17/2020,64111,Y,39.056505,-94.59439
43699,7/9/2020,64111,Y,39.056505,-94.59439
44118,7/3/2020,64111,Y,39.056505,-94.59439
44269,7/10/2020,64111,Y,39.056505,-94.59439
44661,6/28/2020,64111,Y,39.056505,-94.59439
44799,7/10/2020,64111,Y,39.056505,-94.59439
44830,6/12/2020,64111,Y,39.056505,-94.59439
45393,6/4/2020,64111,Y,39.056505,-94.59439
45455,7/19/2020,64111,Y,39.056505,-94.59439
45683,7/11/2020,64111,Y,39.056505,-94.59439
45880,7/12/2020,64111,Y,39.056505,-94.59439
45951,6/18/2020,64111,Y,39.056505,-94.59439
45967,6/4/2020,64111,Y,39.056505,-94.59439
46669,5/24/2020,64111,Y,39.056505,-94.59439
46688,6/20/2020,64111,Y,39.056505,-94.59439
47223,5/25/2020,64111,Y,39.056505,-94.59439
47496,5/25/2020,64111,Y,39.056505,-94.59439
47646,6/17/2020,64111,Y,39.056505,-94.59439
47665,7/12/2020,64111,Y,39.056505,-94.59439
48148,5/25/2020,64111,Y,39.056505,-94.59439
48279,6/20/2020,64111,Y,39.056505,-94.59439
48347,6/28/2020,64111,Y,39.056505,-94.59439
48400,6/23/2020,64111,Y,39.056505,-94.59439
48504,6/12/2020,64111,Y,39.056505,-94.59439
48593,6/4/2020,64111,Y,39.056505,-94.59439
48747,5/27/2020,64111,Y,39.056505,-94.59439
48822,5/31/2020,64111,Y,39.056505,-94.59439
48850,7/3/2020,64111,Y,39.056505,-94.59439
48961,7/9/2020,64111,Y,39.056505,-94.59439
49017,7/3/2020,64111,Y,39.056505,-94.59439
49370,7/3/2020,64111,Y,39.056505,-94.59439
49593,7/10/2020,64111,Y,39.056505,-94.59439
50122,7/12/2020,64111,Y,39.056505,-94.59439
50219,5/26/2020,64111,Y,39.056505,-94.59439
50270,7/19/2020,64111,Y,39.056505,-94.59439
50476,5/27/2020,64111,Y,39.056505,-94.59439
50683,5/26/2020,64111,Y,39.056505,-94.59439
50759,6/27/2020,64111,Y,39.056505,-94.59439
51342,6/25/2020,64111,Y,39.056505,-94.59439
51414,6/4/2020,64111,Y,39.056505,-94.59439
51752,7/1/2020,64111,Y,39.056505,-94.59439
51932,5/29/2020,64111,Y,39.056505,-94.59439
52001,7/7/2020,64111,Y,39.056505,-94.59439
52846,5/25/2020,64111,Y,39.056505,-94.59439
52858,6/17/2020,64111,Y,39.056505,-94.59439
52888,6/18/2020,64111,Y,39.056505,-94.59439
53190,7/11/2020,64111,Y,39.056505,-94.59439
53721,7/10/2020,64111,Y,39.056505,-94.59439
53935,5/24/2020,64111,Y,39.056505,-94.59439
55347,7/25/2020,64111,Y,39.056505,-94.59439
55376,9/15/2020,64111,Y,39.056505,-94.59439
